0.06203559702782098 0.07395887333678935 0.0924485916709867 0.279419388284085 0.492137549680318
decemb 0.0011635608542326765 0.0004849486313671959 0.00037158782335286553 0.00019730451675570665 0.0007929089443996776
seek 0.0002327121708465353 0.00030533802715712333 0.00025725310847506073 0.00013659543467702768 0.00019339242546333602
bought 0.00014320748975171402 0.0006106760543142467 0.001129055309418322 0.0005995021855269548 0.00011603545527800161
forecast 0.0005370280865689275 0.0010058193835764063 0.0015721023295698156 0.0008347498785818358 0.0005866236905721192
like 0.0007876411936344271 0.0010058193835764063 0.0012576818636558524 0.0006677999028654686 0.00031587429492344884
possibl 0.0005907308952258203 0.0007364034772612975 0.0005716735743890238 0.00030354541039339484 0.00030298146655922644
next 0.0008413440022913199 0.0011315468065234572 0.0010147205945405173 0.0005387931034482759 0.00038678485092667205
petroleum 0.0031863666469756366 1.7961060421007258e-05 2.8583678719451193e-05 1.5177270519669742e-05 0.00036744560838033845
area 0.0010024524282619982 0.0025684316402040377 7.145919679862798e-05 3.7943176299174355e-05 0.00029653505237711524
plant 0.0004475234054741063 0.00255047057978303 1.4291839359725597e-05 7.588635259834871e-06 0.00036744560838033845
ask 0.0008771458747292483 0.0008980530210503628 0.001129055309418322 0.0005995021855269548 0.00021273166800966963
deal 0.00039382059681721356 0.0002873769667361161 0.0003287123052736887 0.00017453861097620205 0.00012892828364222402
dure 0.0008592449385102841 0.0012033910482074862 0.0006860082892668287 0.0003642544924720738 0.000547945205479452
soviet 0.0003401177881603208 0.004633953588619872 4.287551807917679e-05 2.2765905779504613e-05 6.446414182111201e-06
quarterli 1.7900936218964253e-05 3.5922120842014515e-05 5.7167357438902387e-05 3.0354541039339484e-05 0.0017792103142626914
previous 0.00025061310706549954 0.0002514548458941016 0.00011433471487780477 6.070908207867897e-05 0.0006510878323932312
crop 1.7900936218964253e-05 0.005011135857461025 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
howev 0.0005549290227878918 0.0011135857461024498 0.0006860082892668287 0.0003642544924720738 0.00045769540692989526
director 0.0002327121708465353 0.00035922120842014514 0.0002715449478347863 0.00014418406993686256 0.00034810636583400484
earli 0.0007876411936344271 0.0006825202959982757 0.0013863084178933828 0.0007360976202039825 0.00040612409347300565
fell 0.0013067683439843905 0.0004849486313671959 0.0009003858796627125 0.0004780840213695969 0.0006317485898468977
usair 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
domest 0.0014320748975171402 0.0005927149938932395 0.001243390024296127 0.0006602112676056338 0.00038033843674456085
payabl 1.7900936218964253e-05 1.7961060421007258e-05 2.8583678719451193e-05 1.5177270519669742e-05 0.0016309427880741338
suppli 0.0016826880045826397 0.0011315468065234572 0.0009432613977418894 0.0005008499271491015 9.669621273166801e-05
file 3.5801872437928506e-05 0.00014368848336805806 1.4291839359725597e-05 7.588635259834871e-06 0.00027719580983078164
move 0.0007697402574154628 0.0005388318126302177 0.0012148063455766757 0.0006450339970859641 0.00021273166800966963
hous 0.0008413440022913199 0.0011315468065234572 0.0013577247391739317 0.0007209203496843128 0.00016116035455278002
requir 0.00030431591572239227 0.000700481356419283 0.0008003430041446334 0.0004249635745507528 0.00039323126510878325
call 0.0008950468109482126 0.0005567928730512249 0.00120051450621695 0.0006374453618261292 0.00013537469782433522
still 0.0006444337038827131 0.0009160140814713701 0.0010433042732599686 0.0005539703739679456 0.00025785656728444803
extraordinari 5.370280865689276e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 0.0016309427880741338
half 0.0005728299590068561 0.00034126014799913787 0.0004573388595112191 0.00024283632831471587 0.0010056406124093473
condit 0.00042962246925514207 0.0004669875709461887 0.0005002143775903959 0.0002656022340942205 0.00018049959709911362
usda 3.5801872437928506e-05 0.004705797830303901 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
june 0.0004475234054741063 0.0008262087793663338 0.0004430470201514935 0.00023524769305488101 0.0008380338436744561
pari 5.370280865689276e-05 0.0001975716646310798 0.003401457767614692 0.0018060951918406993 1.9339242546333602e-05
prefer 8.950468109482126e-05 0.0001257274229470508 0.00012862655423753037 6.829771733851384e-05 0.0007284448025785656
show 0.0006981365125396058 0.0008800919606293555 0.0010147205945405173 0.0005387931034482759 0.000547945205479452
full 0.00010740561731378552 0.00021553272505208708 0.0003287123052736887 0.00017453861097620205 0.0012054794520547946
consid 0.00039382059681721356 0.000700481356419283 0.0006431327711876519 0.0003414885866925692 0.00012892828364222402
public 0.00025061310706549954 0.0003232990875781306 0.0004287551807917679 0.00022765905779504613 0.0006446414182111201
save 0.00014320748975171402 0.0006106760543142467 7.145919679862798e-05 3.7943176299174355e-05 0.00045124899274778406
averag 0.0013067683439843905 0.0008800919606293555 0.0009003858796627125 0.0004780840213695969 0.00026430298146655923
feb 0.00014320748975171402 0.00023349378547309434 7.145919679862798e-05 3.7943176299174355e-05 0.0012763900080580177
offic 0.00017900936218964253 0.0005927149938932395 0.00014291839359725596 7.588635259834871e-05 0.00043835616438356166
subject 8.950468109482126e-05 0.00014368848336805806 0.00017150207231670717 9.106362311801845e-05 0.00028364222401289284
high 0.0006981365125396058 0.0008082477189453266 0.0010575961126196942 0.0005615590092277804 0.00027074939564867043
resourc 0.0006802355763206416 8.980530210503628e-05 5.7167357438902387e-05 3.0354541039339484e-05 0.0005866236905721192
gulf 0.002076508601399853 0.0011135857461024498 0.00035729598399313994 0.0001897158814958718 0.00023851732473811443
contract 0.0013067683439843905 0.0010956246856814427 0.0007574674860654566 0.0004021976687712482 0.00020628525382755843
name 0.00025061310706549954 7.184424168402903e-05 8.575103615835359e-05 4.5531811559009226e-05 0.0008122481869460113
reflect 0.00035801872437928506 0.00030533802715712333 0.0005716735743890238 0.00030354541039339484 0.0009927477840451248
anoth 0.00021481123462757103 0.0006465981751562612 0.0007003001286265542 0.0003718431277319087 0.00025785656728444803
second 0.0007160374487585701 0.00021553272505208708 0.0002715449478347863 0.00014418406993686256 0.0008509266720386785
distribut 0.00012530655353274977 0.0001616495437890653 2.8583678719451193e-05 1.5177270519669742e-05 0.0010701047542304592
sever 0.0007876411936344271 0.0006645592355772685 0.0005430898956695727 0.0002883681398737251 0.00025785656728444803
member 0.0015036786423929971 0.0008262087793663338 0.0004573388595112191 0.00024283632831471587 6.446414182111201e-05
discontinu 3.5801872437928506e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 0.001482675261885576
support 0.0007697402574154628 0.0010956246856814427 0.001100471630698871 0.0005843249150072851 9.669621273166801e-05
reuter 0.0008413440022913199 0.0009339751418923774 0.0004144633414320423 0.00022007042253521127 0.00021917808219178083
saudi 0.0031863666469756366 0.00017961060421007257 0.0005145062169501215 0.00027319086935405536 0.00011603545527800161
trust 0.00014320748975171402 1.7961060421007258e-05 0.0004859225382306703 0.00025801359883438564 0.0007735697018533441
allow 0.0010561552369188908 0.0006645592355772685 0.0005145062169501215 0.00027319086935405536 0.00028364222401289284
follow 0.0007518393211964986 0.0008980530210503628 0.0004859225382306703 0.00025801359883438564 0.00024496373892022563
drop 0.0011993627266706048 0.0005927149938932395 0.0009861369158210662 0.0005236158329286061 0.00034165995165189364
held 0.00028641497950342805 0.0002514548458941016 0.0004430470201514935 0.00023524769305488101 0.00025785656728444803
provis 7.160374487585701e-05 0.0005927149938932395 0.00011433471487780477 6.070908207867897e-05 0.0010701047542304592
store 1.7900936218964253e-05 0.0003232990875781306 1.4291839359725597e-05 7.588635259834871e-06 0.0008251410153102337
open 0.0005370280865689275 0.0004669875709461887 0.0011433471487780477 0.0006070908207867897 0.00027074939564867043
treasuri 0.0002327121708465353 8.980530210503628e-05 0.0029584107474631984 0.0015708474987858184 1.9339242546333602e-05
action 0.00039382059681721356 0.0005927149938932395 0.0009003858796627125 0.0004780840213695969 0.00022562449637389203
pacif 0.0006086318314447845 0.00021553272505208708 1.4291839359725597e-05 7.588635259834871e-06 0.00041257050765511685
previou 0.0006623346401016773 0.0010417415044184208 0.0005145062169501215 0.00027319086935405536 0.000547945205479452
demand 0.0017542917494584966 0.0006106760543142467 0.0009289695583821638 0.0004932612918892666 0.00019339242546333602
alreadi 0.0005370280865689275 0.0005567928730512249 0.0004573388595112191 0.00024283632831471587 0.00015471394037066882
give 0.00028641497950342805 0.0003951433292621596 0.0005573817350292983 0.00029595677513356 0.00030298146655922644
declar 0.00016110842597067828 1.7961060421007258e-05 7.145919679862798e-05 3.7943176299174355e-05 0.001347300564061241
target 0.00039382059681721356 0.0007543645376823048 0.0016149778476489925 0.0008575157843613404 0.00019339242546333602
payout 3.5801872437928506e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 0.001482675261885576
european 0.00028641497950342805 0.001059702564839428 0.0012862655423753037 0.0006829771733851384 9.024979854955681e-05
execut 0.00025061310706549954 0.00021553272505208708 0.00020008575103615836 0.0001062408936376882 0.00040612409347300565
insur 0.00010740561731378552 7.184424168402903e-05 0.00015721023295698155 8.347498785818358e-05 0.0006704270749395649
intervent 5.370280865689276e-05 0.0008980530210503628 0.0025296555666714307 0.0013431884409907723 6.446414182111201e-06
vote 7.160374487585701e-05 0.0002514548458941016 5.7167357438902387e-05 3.0354541039339484e-05 0.00043190975020145046
believ 0.0006265327676637488 0.00030533802715712333 0.0007145919679862799 0.0003794317629917436 0.00023207091055600323
might 0.00042962246925514207 0.000628637114735254 0.0006574246105473774 0.0003490772219524041 0.00014826752618855762
line 0.0005907308952258203 0.00030533802715712333 0.00037158782335286553 0.00019730451675570665 0.00042546333601933925
divis 7.160374487585701e-05 7.184424168402903e-05 0.00014291839359725596 7.588635259834871e-05 0.00039967767929089445
sign 0.0005907308952258203 0.0003232990875781306 0.0004573388595112191 0.00024283632831471587 7.735697018533441e-05
committe 0.0005549290227878918 0.0013650405919965515 0.0009861369158210662 0.0005236158329286061 2.5785656728444803e-05
baker 0.00014320748975171402 3.5922120842014515e-05 0.0019008146348435044 0.0010092884895580379 1.9339242546333602e-05
fourth 0.00032221685194135655 0.00017961060421007257 7.145919679862798e-05 3.7943176299174355e-05 0.0011345688960515713
discuss 0.0006444337038827131 0.0006106760543142467 0.0006574246105473774 0.0003490772219524041 3.8678485092667205e-05
privat 0.0004654243416930706 0.0008262087793663338 0.0005002143775903959 0.0002656022340942205 0.00019983883964544723
properti 0.00042962246925514207 3.5922120842014515e-05 1.4291839359725597e-05 7.588635259834871e-06 0.0008058017727639
explor 0.002613536687968781 3.5922120842014515e-05 5.7167357438902387e-05 3.0354541039339484e-05 0.00012248186946011282
option 0.0005549290227878918 0.0005567928730512249 0.0005716735743890238 0.00030354541039339484 0.00010958904109589041
order 0.00028641497950342805 0.0002514548458941016 0.0004430470201514935 0.00023524769305488101 0.000676873489121676
economi 0.0007876411936344271 0.0001257274229470508 0.001986565671001858 0.001054820301117047 0.00016116035455278002
fed 3.5801872437928506e-05 3.5922120842014515e-05 0.0029869944261826497 0.0015860247693054881 6.446414182111201e-06
holder 3.5801872437928506e-05 1.7961060421007258e-05 7.145919679862798e-05 3.7943176299174355e-05 0.0007735697018533441
commun 0.00016110842597067828 0.0008082477189453266 0.0003001286265542375 0.0001593613404565323 0.00038678485092667205
much 0.0007697402574154628 0.0007364034772612975 0.0008575103615835358 0.00045531811559009226 0.00023851732473811443
ago 0.0006444337038827131 0.0011135857461024498 0.00024296126911533514 0.00012900679941719282 0.0004963738920225624
activ 0.0004654243416930706 0.0005747539334722322 0.0005859654137487495 0.0003111340456532297 0.00039967767929089445
start 0.0004833252779120348 0.0005029096917882032 0.0007003001286265542 0.0003718431277319087 0.00037389202256244965
york 0.00035801872437928506 7.184424168402903e-05 0.0005859654137487495 0.0003111340456532297 0.00020628525382755843
limit 0.0004117215330361778 0.0007184424168402903 0.000600257253108475 0.0003187226809130646 0.00028364222401289284
author 8.950468109482126e-05 0.0007543645376823048 0.0007431756467057311 0.0003946090335114133 0.00038033843674456085
gencorp 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 5.801772763900081e-05
trader 0.0010024524282619982 0.001275235289891515 0.0006574246105473774 0.0003490772219524041 0.00012248186946011282
good 0.0004117215330361778 0.0006465981751562612 0.0006860082892668287 0.0003642544924720738 0.0004963738920225624
work 0.0007518393211964986 0.0005747539334722322 0.0004430470201514935 0.00023524769305488101 0.00024496373892022563
decis 0.0004117215330361778 0.0008621309002083483 0.0003858796627125911 0.00020489315201554153 0.00025141015310233683
rang 0.0002327121708465353 0.0006106760543142467 0.0010718879519794197 0.0005691476444876154 0.00021273166800966963
accept 0.0005191271503499633 0.0009698972627343918 0.00025725310847506073 0.00013659543467702768 0.00010314262691377921
final 0.00032221685194135655 0.0005208707522092104 0.00022866942975560955 0.00012141816415735794 0.0006188557614826753
want 0.0005728299590068561 0.0005567928730512249 0.0009003858796627125 0.0004780840213695969 9.024979854955681e-05
reach 0.00035801872437928506 0.0007543645376823048 0.0005002143775903959 0.0002656022340942205 0.00020628525382755843
repres 0.0004475234054741063 0.0006465981751562612 0.00034300414463341435 0.0001821272462360369 0.00026430298146655923
given 0.00026851404328446377 0.0002873769667361161 0.0010147205945405173 0.0005387931034482759 0.00034165995165189364
